des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h
2023 TA,9,2460217.596742109,2023-Sep-30 02:19,0.00283497096657473,0.00283228540667881,0.00283765595935836,3.29660794874796,2.99798290198836,< 00:01,27.92
2023 TG1,6,2460217.617305791,2023-Sep-30 02:49,0.0433010242049112,0.0431915346289468,0.0434105120549941,6.2559787833078,6.24613502968271,< 00:01,25.16
2023 SC4,3,2460217.796802834,2023-Sep-30 07:07,0.0317812443206191,0.0313058007498711,0.032256653468801,8.33500518738948,8.32494055602253,< 00:01,26.05
2023 TE2,5,2460217.876058144,2023-Sep-30 09:02,0.0310006704614689,0.030834147341901,0.031167190703926,10.093569383314,10.0850505561831,< 00:01,25.03
2023 SL8,11,2460217.876495879,2023-Sep-30 09:02,0.00517605923388669,0.00517234047910054,0.00517977795422587,12.5676586296989,12.5266317776553,< 00:01,24.40
2023 SA6,1,2460218.013366470,2023-Sep-30 12:19,0.0420272335609439,0.041548677358229,0.042505775140737,9.74113643148083,9.73462589040791,< 00:01,26.08
2009 UG,44,2460218.059521418,2023-Sep-30 13:26,0.0157017766722579,0.0157017750226047,0.015701778321911,9.00498373427048,8.98611964872269,< 00:01,23.50
2023 TE10,1,2460218.072653337,2023-Sep-30 13:45,0.00405791577118272,0.00391201428274225,0.00420397321586756,9.41652691072641,9.34653697949198,07:50,27.51
2023 SY2,5,2460218.562617871,2023-Oct-01 01:30,0.0233636583203187,0.0233237965699829,0.0234035197536402,9.91229131032943,9.90077933850372,< 00:01,26.18
2023 TO2,2,2460219.005255073,2023-Oct-01 12:08,0.0117893488912631,0.011738833501987,0.0118398631044709,12.0931741703764,12.074470872163,00:04,26.55
2023 TJ,4,2460219.285834040,2023-Oct-01 18:52,0.0119845403183098,0.0119468212584933,0.0120222591819974,23.2144629889069,23.2048839498173,< 00:01,25.22
2023 TG5,1,2460219.542565583,2023-Oct-02 01:01,0.0433714025464637,0.0428266584621709,0.0439160898264196,5.13003032193734,5.11804094127836,00:40,26.73
2023 TA5,1,2460219.693259099,2023-Oct-02 04:38,0.0351520029874484,0.0348061574429435,0.0354978357206982,6.04530096572316,6.03274947130901,00:08,25.62
2023 TF1,2,2460219.906421786,2023-Oct-02 09:45,0.0253999487415578,0.0252992939831805,0.0255006023801574,12.1982130659482,12.189610332418,< 00:01,25.22
2023 TS,2,2460220.365608444,2023-Oct-02 20:46,0.00577961742002106,0.00575241373432989,0.00580682035195781,17.6853214299368,17.6592346346631,< 00:01,27.16
2023 UJ,1,2460220.372719288,2023-Oct-02 20:57,0.018458902534355,0.0183610019481715,0.0185568064150421,6.45581593721485,6.43341793042155,01:21,26.31
2023 TB,2,2460220.387376898,2023-Oct-02 21:18,0.00656665699366467,0.00655273022757295,0.0065805834900377,13.2848588411992,13.2542806928744,< 00:01,26.81
2023 TH,15,2460221.165751186,2023-Oct-03 15:59,0.0100024511125981,0.00999260142984836,0.0100123006325317,7.9617744029234,7.92824610883084,< 00:01,26.91
349507,166,2460221.360779737,2023-Oct-03 20:40,0.0422795509858332,0.0422795490967574,0.0422795528749091,20.9602165624435,20.9572096735749,< 00:01,18.50
2023 TY,2,2460221.442198508,2023-Oct-03 22:37,0.00136911356465442,0.00136423499192587,0.00137399138205399,13.1318762659045,12.9828311618613,< 00:01,29.15
2023 TW1,1,2460221.675067803,2023-Oct-04 04:12,0.0135665618978114,0.013501390929748,0.0136317322543874,19.8298002435677,19.819893459087,< 00:01,24.64
2023 TA9,3,2460221.711580843,2023-Oct-04 05:05,0.00776901696909037,0.00774663230243235,0.00779139926110802,5.79009723636179,5.7305585729924,00:02,26.64
2023 TC,6,2460222.237283790,2023-Oct-04 17:42,0.00569081563421017,0.00569074885447935,0.00569088241435926,7.37836308117694,7.31463108368111,< 00:01,26.49
2023 SN6,3,2460222.456775211,2023-Oct-04 22:58,0.032256035736572,0.0321061425487328,0.0324059257354117,8.4953574496808,8.48562844393906,< 00:01,25.64
2023 RF10,1,2460222.659078212,2023-Oct-05 03:49,0.0405511570836951,0.0401893325079315,0.0409129582792554,5.78767523380828,5.77631122590323,00:19,25.61
2023 QC8,19,2460222.668328699,2023-Oct-05 04:02,0.0403721532371178,0.0403644350538519,0.0403798714106465,6.31723855930069,6.30678262791262,< 00:01,24.68
2023 TW3,6,2460222.709211571,2023-Oct-05 05:01,0.00426088825319107,0.00425060360666535,0.00427117229067077,9.90184641301877,9.83849042777141,< 00:01,26.49
2023 TD,2,2460222.737139635,2023-Oct-05 05:41,0.00627033448258391,0.00626003045938231,0.00628063804818674,8.00114384310166,7.94785722512903,< 00:01,27.10
2023 TN3,9,2460222.824312103,2023-Oct-05 07:47,0.0103979004782402,0.010389968442463,0.0104058320788386,3.537066291324,3.46386122900757,< 00:01,27.51
2023 TW9,2,2460223.270329942,2023-Oct-05 18:29,0.0476990733777824,0.0474247154230508,0.0479734291402804,12.6677760359563,12.6633656393402,< 00:01,24.00
2023 TN2,2,2460223.371960087,2023-Oct-05 20:56,0.0209049797870836,0.0208044274653269,0.0210055276791882,7.22645659981719,7.20879751603722,00:01,28.10
2023 TY1,3,2460223.402576562,2023-Oct-05 21:40,0.0488685630603502,0.0484450806950567,0.0492920231170084,6.00303129730689,5.99394177417302,00:01,26.41
2023 TU,1,2460223.633146305,2023-Oct-06 03:12,0.0156920918682994,0.0156583275181759,0.0157258554612786,8.18822313933722,8.16746000939583,00:05,28.02
2023 TG,2,2460223.777974698,2023-Oct-06 06:40,0.00461963300749384,0.00461487150550294,0.00462439429466961,7.22429656380287,7.1440125245011,< 00:01,28.19
2023 TL3,14,2460223.840586021,2023-Oct-06 08:10,0.00599195650612676,0.00598674762189844,0.0059971653598067,16.1951997494589,16.167719161833,< 00:01,25.41
2023 TO3,3,2460224.071817557,2023-Oct-06 13:43,0.00533093431315714,0.0053245884382521,0.00533728011115687,13.6899494518086,13.6533910290337,< 00:01,27.80
2023 TQ,4,2460224.186934725,2023-Oct-06 16:29,0.0151170655189829,0.0150911490012089,0.0151429818865923,13.2243452826666,13.2110103846304,< 00:01,25.70
2023 TY8,1,2460224.187661576,2023-Oct-06 16:30,0.0377939673819063,0.0372205144901633,0.038367425506473,14.2733966831285,14.2684565608381,00:22,25.98
2023 US9,5,2460224.300562109,2023-Oct-06 19:13,0.0339029350961564,0.0338248615659702,0.0339810080879273,8.745882854905,8.73689213047978,00:05,23.39
2023 TA6,4,2460224.370769871,2023-Oct-06 20:54,0.0195668010165896,0.019494122117238,0.0196394784030514,9.89423995672942,9.88046746699399,< 00:01,26.91
2022 TD,8,2460224.510322504,2023-Oct-07 00:15,0.0227703488274241,0.0227699381166855,0.0227707595382482,9.4021171283188,9.38966324648648,< 00:01,27.73
2023 RR29,9,2460224.552894850,2023-Oct-07 01:16,0.0235652074824136,0.0235454159860443,0.0235849988634094,8.11432796627125,8.10038157288478,< 00:01,24.81
2023 TD32,4,2460224.706929570,2023-Oct-07 04:58,0.0327223491730135,0.0325005557249853,0.032944140557967,15.3041611175782,15.2988396200453,< 00:01,25.62
2023 TR1,2,2460224.725669920,2023-Oct-07 05:25,0.000720452008542945,0.000719810683347087,0.000721093312227566,19.9779404115634,19.7919532931258,< 00:01,29.84
2023 TB1,2,2460225.059565144,2023-Oct-07 13:26,0.00174402191660783,0.00174043931423923,0.00174760404025262,9.35664546927934,9.1919126010484,< 00:01,29.30
2023 TK4,1,2460225.069412299,2023-Oct-07 13:40,0.00136162171578966,0.00134674770375083,0.00137649257500244,14.2322153280712,14.0940508018085,00:10,28.71
2023 UR,7,2460225.259601602,2023-Oct-07 18:14,0.0481739362494808,0.0481063713136569,0.0482415009676972,9.56800459323208,9.56222216700174,< 00:01,24.43
2023 TK,5,2460225.299284912,2023-Oct-07 19:11,0.014780220405344,0.0147450421630148,0.0148153960878203,4.89498724497359,4.85801950358442,< 00:01,27.10
2023 TJ4,4,2460225.380417557,2023-Oct-07 21:08,0.00198768158421688,0.00198364588073399,0.00199171702624377,12.5536692353718,12.4464299759064,< 00:01,29.30
2023 TD1,3,2460225.394127339,2023-Oct-07 21:28,0.00596931275974302,0.00594077780079554,0.00599784695458719,17.4643167999966,17.4387395080646,< 00:01,27.12
2023 TX,3,2460225.412096064,2023-Oct-07 21:53,0.00385255122156988,0.00384746546618644,0.00385763663321836,6.99856241902211,6.89903235428407,< 00:01,29.66
2023 UA4,1,2460225.546640167,2023-Oct-08 01:07,0.0329878777037618,0.0323810775344548,0.0335946518378285,11.8419483097844,11.8351255520928,00:19,26.33
2023 SA1,2,2460225.855439833,2023-Oct-08 08:32,0.045758814471594,0.0456252253838272,0.0458924012436594,5.89367086170957,5.88378268569732,00:02,25.69
2023 TL4,13,2460225.926705427,2023-Oct-08 10:14,0.0321202616203883,0.0321193153294406,0.0321212079113287,34.4435530359612,34.4411445699475,< 00:01,20.01
2023 TA1,3,2460226.035071671,2023-Oct-08 12:51,0.0238788865654003,0.0238136564985247,0.0239441154818922,8.33756537010772,8.32417144056761,< 00:01,26.50
2018 ER1,14,2460226.085309740,2023-Oct-08 14:03,0.0320763678568639,0.0316951846796067,0.0324584389358536,5.2943429281177,5.27862989408128,00:40,25.72
2023 TS5,1,2460226.094059534,2023-Oct-08 14:15,0.0230151950123417,0.0225904801054262,0.0234399540344819,7.50919965870238,7.49376665148322,00:39,27.99
2023 TY10,1,2460226.168589290,2023-Oct-08 16:03,0.00392577418262491,0.00389262557073153,0.00395891963368602,15.5210989950712,15.4773087221721,00:04,28.72
2023 TJ8,2,2460226.180032639,2023-Oct-08 16:19,0.0266779850640848,0.0265990172835023,0.0267569514086421,8.0749771214928,8.0625991060352,< 00:01,27.41
2023 UK,1,2460226.218533107,2023-Oct-08 17:15,0.0351599067125961,0.0346876502853186,0.0356321529375567,12.9025433728252,12.8966686389634,00:11,26.14
2023 UF,1,2460226.502549710,2023-Oct-09 00:04,0.0125068111292089,0.0121129224797395,0.0129008295349937,10.4254895458298,10.4050347306219,04:30,27.89
2023 UZ2,1,2460226.607349324,2023-Oct-09 02:35,0.0330712838324125,0.0329843779531564,0.0331581896855946,3.77156180270845,3.75013905166815,00:35,26.88
2023 TX6,2,2460226.713430206,2023-Oct-09 05:07,0.00310589790763904,0.00310021731393647,0.00311157796547644,8.38429619231108,8.2813445782065,< 00:01,29.16
2023 TN22,1,2460226.883097616,2023-Oct-09 09:12,0.044344588487944,0.0435834397344837,0.045105700865201,9.20352935366108,9.19699847759767,00:04,25.52
2023 TL,4,2460226.936433067,2023-Oct-09 10:28,0.0212162702077873,0.0211165618749726,0.0213159773230407,13.9222845962136,13.9132611263041,< 00:01,24.53
2023 TY9,4,2460227.026571993,2023-Oct-09 12:38,0.0125294428271791,0.0125000431425777,0.0125588423277923,17.9634215625872,17.9515792992974,< 00:01,24.96
2023 TW,4,2460227.095505162,2023-Oct-09 14:18,0.00530562428286434,0.00529787919420474,0.00531336898260607,7.69279915990184,7.62723808898083,< 00:01,27.28
2023 TZ5,3,2460227.209916947,2023-Oct-09 17:02,0.0155687997136328,0.0155388351782625,0.0155987640418524,13.5361803302023,13.5235311010604,< 00:01,26.64
2023 TM15,2,2460227.264738431,2023-Oct-09 18:21,0.0203057780106611,0.0201836480402541,0.0204279066619106,17.0707708674157,17.0630824420886,< 00:01,26.83
2023 TX19,1,2460227.345704900,2023-Oct-09 20:18,0.0199133144570573,0.0196113399237412,0.0202152781032359,14.6271641894452,14.6180136955988,00:09,25.51
2023 TR,3,2460227.419244552,2023-Oct-09 22:04,0.0106060314903529,0.01057263617346,0.0106394249192745,7.45023108818162,7.41643426538703,< 00:01,26.12
2023 TZ65,1,2460227.602140069,2023-Oct-10 02:27,0.00120258125037886,0.00120028012021507,0.00120488233586072,21.5889678448061,21.4860947021248,00:03,29.63
2023 TO,3,2460227.696287722,2023-Oct-10 04:43,0.00970448225162126,0.00969678776819292,0.00971217667662915,10.6722832463572,10.6465255482997,< 00:01,26.26
2023 TA7,2,2460227.792640280,2023-Oct-10 07:01,0.0317346885722443,0.0316344222571411,0.03183495391424,10.4269749149885,10.4189195063222,< 00:01,24.85
2023 TM3,5,2460228.039750364,2023-Oct-10 12:57,0.00110693875537274,0.00110670705462167,0.00110717045262516,11.5075199499451,11.2964098240883,< 00:01,26.94
2023 UC2,2,2460228.185762964,2023-Oct-10 16:27,0.0207764275613292,0.0206626449697604,0.0208902089545884,16.0806949562448,16.0727178678999,00:02,26.77
2023 TG8,4,2460228.348425480,2023-Oct-10 20:22,0.00780294421475977,0.00778910211896807,0.0078167861011769,12.5202396685086,12.4929363766992,< 00:01,28.10
2023 TZ4,4,2460228.459284809,2023-Oct-10 23:01,0.0275611120711618,0.0274812694179518,0.0276409535344061,8.67780833005001,8.66666064712505,< 00:01,25.37
2023 TH8,3,2460228.474347205,2023-Oct-10 23:23,0.00628830590781253,0.00626873154174024,0.00630788015452659,29.533467151748,29.5191165607195,< 00:01,26.42
2023 UD,1,2460228.487040095,2023-Oct-10 23:41,0.0128982781616902,0.0128699609022481,0.0129265949062448,10.0030323217765,9.98235958643039,< 00:01,27.47
2023 TF2,4,2460228.585491186,2023-Oct-11 02:03,0.0244082129420506,0.0241597814322278,0.0246566414093786,19.043127408173,19.0373941238283,< 00:01,25.45
2023 TE,5,2460228.692297148,2023-Oct-11 04:37,0.0108785466187222,0.0108639661222488,0.0108931265078419,5.57919886205089,5.53512425420772,< 00:01,26.93
2023 TP22,12,2460228.753456631,2023-Oct-11 06:05,0.0427355589264903,0.0425698086940727,0.0429013083427407,13.8771951483833,13.8727015775399,< 00:01,22.80
2023 TU9,9,2460228.764522466,2023-Oct-11 06:21,0.0330694887010531,0.0329999183312963,0.0331390587637961,12.3977515176509,12.3912508820374,< 00:01,23.31
2023 UQ1,2,2460228.823599291,2023-Oct-11 07:46,0.024746441453662,0.02450147513252,0.0249913929154714,8.37098425340079,8.35811192478058,00:03,26.47
2023 UM3,2,2460228.962555172,2023-Oct-11 11:06,0.0408333903331373,0.040561279530017,0.0411054990255103,14.2343483984573,14.2297635047248,00:07,25.02
2023 UZ8,3,2460229.036232324,2023-Oct-11 12:52,0.0226893567021653,0.0224949475230571,0.0228837400794026,5.51913141809457,5.49781280149485,00:04,26.79
2022 UX1,2,2460229.078614866,2023-Oct-11 13:53,0.00801217951300473,0.0049233133073732,0.0134642896494258,8.58243257991759,8.54359653422372,04:47,27.99
2023 UY8,1,2460229.125774590,2023-Oct-11 15:01,0.012167083081777,0.0118301254165531,0.0125039572537128,9.42594024457178,9.40267876091839,01:59,25.96
2023 RD11,8,2460229.357500153,2023-Oct-11 20:35,0.0327980738533415,0.0327649248899109,0.0328312226967152,9.53195308476477,9.52342647456728,< 00:01,24.64
2023 TF4,2,2460229.411055689,2023-Oct-11 21:52,0.0153252716416869,0.0152913255257574,0.015359217067849,8.72054022462863,8.70058033731672,< 00:01,26.79
2023 TA16,2,2460229.446748395,2023-Oct-11 22:43,0.00505026939361024,0.00503580141656263,0.00506473714155799,19.5814271769504,19.5544651482316,< 00:01,28.13
2023 TZ9,1,2460229.512660179,2023-Oct-12 00:18,0.0279259415524543,0.027770434614822,0.0280814519174199,15.0558937048,15.0495551620914,00:04,24.89
2015 KW120,20,2460229.608843270,2023-Oct-12 02:37,0.0465776470779259,0.0465771951230244,0.0465780990329466,13.0337067722588,13.029317020049,< 00:01,26.00
2023 TA10,11,2460229.749645940,2023-Oct-12 05:59,0.0467063316731749,0.0466409713476569,0.0467716917652486,9.4016905520576,9.39562080129367,< 00:01,24.15
2023 TP1,6,2460229.775946159,2023-Oct-12 06:37,0.0356520902366876,0.0352121044628146,0.0360920667589066,13.2422167180884,13.2365717791984,< 00:01,24.68
2023 TS16,5,2460230.026254244,2023-Oct-12 12:38,0.0238560284191509,0.0238099223948046,0.0239021341291548,11.1706035968189,11.1606005553989,< 00:01,26.00
2023 TV3,5,2460230.036179174,2023-Oct-12 12:52,0.000556786867007562,0.000556179469973285,0.000557394210829251,14.2145584394728,13.8738155749099,< 00:01,27.76
2023 TL8,6,2460230.058074062,2023-Oct-12 13:24,0.0236076387177153,0.0235406140023759,0.0236746625434178,9.84291076620568,9.83143743716433,< 00:01,25.16
2023 UL,7,2460230.280941635,2023-Oct-12 18:45,0.0153232937994857,0.0152815024272357,0.015365084252157,9.29379077137304,9.2750621785863,< 00:01,28.10
2023 TF3,2,2460230.477754446,2023-Oct-12 23:28,0.028309683913335,0.0281514182870434,0.0284679487053751,19.6101758438217,19.6053757579809,00:03,25.64
2023 TU15,2,2460230.490229134,2023-Oct-12 23:46,0.00194918200054539,0.00194487945720003,0.00195348416556385,12.0156372598308,11.901327345472,00:02,29.16
2023 TC1,4,2460230.622823222,2023-Oct-13 02:57,0.0270346588086118,0.0269037911989736,0.0271655225994066,8.11847425720203,8.1063252127329,< 00:01,26.90
2023 TB4,2,2460230.670950799,2023-Oct-13 04:06,0.0173874240511486,0.0173011634379206,0.0174736823041408,10.6167386769577,10.6022948756025,< 00:01,26.86
2023 TK12,1,2460230.736471662,2023-Oct-13 05:41,0.0305569426992339,0.0303697752307628,0.0307441089178902,17.7574770681903,17.7525659401792,00:03,25.77
2023 TE8,1,2460230.829714477,2023-Oct-13 07:55,0.0440285625081581,0.0435136497068216,0.0445434668873342,12.3372885899932,12.3323823985733,< 00:01,26.06
2023 TP15,3,2460231.097211101,2023-Oct-13 14:20,0.00745577057099314,0.00743566467456356,0.00747587632195367,22.9215401257793,22.9059437459324,< 00:01,26.00
2023 TM27,1,2460231.131037686,2023-Oct-13 15:09,0.00343888930618749,0.00343514147473878,0.00344263705891086,12.5446439722488,12.4827271123807,< 00:01,28.73
2021 NT14,38,2460231.215031727,2023-Oct-13 17:10,0.047636819662391,0.047636581665011,0.0476370576597791,8.57606495874101,8.56954046576142,< 00:01,20.69
2023 TU5,3,2460231.275456386,2023-Oct-13 18:37,0.0118183429150911,0.0115910972032553,0.0120455323259585,8.3385719098817,8.31149058561095,< 00:01,27.79
2023 TD4,2,2460231.455392152,2023-Oct-13 22:56,0.0144389664469738,0.0143468068933679,0.01453111538691,6.421168484811,6.39236551164489,< 00:01,27.22
2023 TJ12,2,2460231.724271577,2023-Oct-14 05:23,0.0272947315286339,0.0270917555556398,0.0274977022873359,10.6557928633393,10.6466278190366,< 00:01,26.67
2023 UE,7,2460231.739696369,2023-Oct-14 05:45,0.00501350801907591,0.00501025274830691,0.00501676313104617,5.21879724198677,5.11594805552621,< 00:01,28.88
2023 TO4,5,2460231.791056773,2023-Oct-14 06:59,0.00475868886052535,0.00474852563407347,0.0047688519148128,16.7881433844972,16.7547581512269,< 00:01,27.54
2023 TD7,4,2460231.966085880,2023-Oct-14 11:11,0.00114614185340618,0.00114481067180978,0.00114747290596649,10.0931400309879,9.86012170323026,< 00:01,29.21
2023 TQ3,8,2460232.025298710,2023-Oct-14 12:36,0.0098517721415324,0.00984026181983154,0.00986328234780377,11.2510956542325,11.2270316515495,< 00:01,25.59
2023 TO17,3,2460232.107545428,2023-Oct-14 14:35,0.000363279208730267,0.000362922763955093,0.000363635614434713,15.1628576935437,14.6711693294097,< 00:01,29.67
2023 TD8,1,2460232.176322988,2023-Oct-14 16:14,0.0144363528129674,0.0143932620892383,0.0144794425547887,9.85610844130135,9.83736442919646,< 00:01,28.11
2023 UY,2,2460232.238379418,2023-Oct-14 17:43,0.00103993372319484,0.00103777104183267,0.00104209586030306,8.0343915272103,7.70889887882196,00:02,29.96
2023 US2,1,2460232.604094642,2023-Oct-15 02:30,0.0234380301374815,0.0230199901633671,0.0238561107417801,11.8493106521755,11.8397127993473,00:22,27.02
2023 TC7,10,2460232.639113190,2023-Oct-15 03:20,0.0044537314832929,0.00445098511981655,0.0044564777569429,6.80482153205853,6.71632939933054,< 00:01,26.89
2023 TZ6,2,2460232.699162243,2023-Oct-15 04:47,0.0283923134877412,0.0281845650178553,0.028600058313577,12.5102975702048,12.5027938920215,< 00:01,26.43
2011 GA,42,2460232.797980965,2023-Oct-15 07:09,0.0174333488155079,0.0174333372047989,0.0174333604262258,16.5946544289905,16.5854417934276,< 00:01,20.73
2023 UJ6,1,2460232.904871170,2023-Oct-15 09:43,0.0236136745277283,0.0233811097200622,0.0238462366250157,19.2354872253992,19.2296202829391,00:03,27.58
2023 UY1,1,2460232.920998457,2023-Oct-15 10:06,0.0276767991566801,0.0273500365069187,0.028003560357446,6.15798592604404,6.14233247365018,00:18,27.16
2023 TD167,1,2460233.049075211,2023-Oct-15 13:11,0.00664103160021753,0.00662394638723347,0.00665811002666267,3.26245971716057,3.13707093563399,< 00:01,29.37
2023 UX1,1,2460233.190573456,2023-Oct-15 16:34,0.0167857271797936,0.0166717323777455,0.0168997210372051,20.7334513387146,20.7257939481248,00:03,26.01
2023 UB,1,2460233.296982361,2023-Oct-15 19:08,0.000391971105529864,0.00039168349284606,0.000392258690487575,15.5516540633478,15.1082315197732,< 00:01,30.06
2023 TZ8,1,2460233.357547848,2023-Oct-15 20:35,0.028423757300519,0.0281515969808879,0.0286959070339393,9.43062638361779,9.42068104922155,00:06,26.66
2007 SQ6,45,2460233.476324294,2023-Oct-15 23:26,0.0495645384921043,0.0495643991650074,0.049564677819266,6.45383561509815,6.44550064738988,< 00:01,22.20
2023 US,3,2460233.717897657,2023-Oct-16 05:14,0.0280252611597019,0.0278688918765735,0.0281816260914766,8.62749636493733,8.61646941172449,< 00:01,25.84
2023 TA4,1,2460233.838273413,2023-Oct-16 08:07,0.0186927776963797,0.0186507488114323,0.0187348034523739,4.14600570510331,4.11148174636078,< 00:01,27.59
2023 TR15,1,2460233.899601815,2023-Oct-16 09:35,0.00881345959487049,0.00878750671324458,0.00883941138424468,8.78459074470316,8.75010833421587,00:01,28.04
2023 UR2,2,2460233.970373604,2023-Oct-16 11:17,0.00857743498453949,0.00856111283399551,0.00859375655792503,8.17969068058168,8.14162533790465,< 00:01,26.42
2023 UL9,1,2460234.067240329,2023-Oct-16 13:37,0.037856217204208,0.0371453065035746,0.038567107846395,13.4136920596731,13.4084438427289,00:05,25.79
2019 UZ3,5,2460234.078514927,2023-Oct-16 13:53,0.0245648791529384,0.0179840559184987,0.102011617148849,8.31387233128657,8.30081556793137,7_11:48,27.0
2023 TT8,3,2460234.278412314,2023-Oct-16 18:41,0.0147982637428409,0.0147654974340911,0.0148310292194983,7.92588497507005,7.90313517642093,< 00:01,26.60
2023 TN15,1,2460234.447794135,2023-Oct-16 22:45,0.0317133986807838,0.031592537535399,0.0318342492069793,3.86054370847782,3.8387189004511,00:10,27.39
1998 HH49,39,2460234.522894941,2023-Oct-17 00:33,0.00784343849738914,0.00784343762921256,0.0078434393655675,14.7868933156847,14.7639018485467,< 00:01,21.38
2023 UM10,1,2460234.793584702,2023-Oct-17 07:03,0.00501591746258035,0.00491856314912014,0.00511328477208653,10.1399035847366,10.0873799941014,01:34,27.87
2023 UU1,3,2460234.986547370,2023-Oct-17 11:41,0.00351633525239374,0.00351031646954652,0.00352235367982521,9.13611631303411,9.05279706857936,< 00:01,27.44
2023 TF8,2,2460235.027816933,2023-Oct-17 12:40,0.0140786973712123,0.0139771833173713,0.0141802100617541,20.1190852533408,20.1096762588052,< 00:01,26.89
2023 WH3,3,2460235.059494080,2023-Oct-17 13:26,0.039506607342225,0.039084954735927,0.0399282788000201,12.8121562888812,12.8068911523355,02:22,22.52
2023 TT15,2,2460235.138748766,2023-Oct-17 15:20,0.0159775771145841,0.0159298383875952,0.0160253135183922,6.41508925284454,6.38904083484946,< 00:01,28.10
2023 TH12,4,2460235.162242902,2023-Oct-17 15:54,0.0198414843133586,0.0197887362826356,0.0198942312578588,8.34278107689598,8.32666917097595,< 00:01,25.97
2023 TT16,2,2460235.190393649,2023-Oct-17 16:34,0.0035089530073228,0.00350390670097657,0.00351399925972664,20.1927332923331,20.1550937226041,< 00:01,27.91
2023 UR3,2,2460235.371559000,2023-Oct-17 20:55,0.0172288600425341,0.0171571560663509,0.0173005613288049,8.34376933741829,8.32521366462273,< 00:01,26.27
2023 TT36,3,2460235.500857471,2023-Oct-18 00:01,0.0299267147060491,0.0295701804078233,0.0302832191328422,7.12717518060195,7.11467210133391,00:02,26.40
2023 UX2,1,2460235.811559673,2023-Oct-18 07:29,0.00135685681326422,0.00135556573152515,0.0013581478719274,18.7499540507984,18.6449282110777,< 00:01,29.50
2023 UJ1,2,2460235.822118456,2023-Oct-18 07:44,0.0342665630621673,0.0340047536587176,0.0345283701959467,14.6874149685753,14.6821198616098,< 00:01,26.11
2023 UL3,2,2460235.839033773,2023-Oct-18 08:08,0.00991390538240596,0.00988223418324009,0.00994557598202754,13.5405140098441,13.5206507237555,< 00:01,26.65
2023 UH9,1,2460236.216331244,2023-Oct-18 17:12,0.000698243365185866,0.000694891426409407,0.000701596214922178,9.40500638122258,8.99011650136717,00:10,30.81
2023 UQ10,1,2460236.222330898,2023-Oct-18 17:20,0.00980419157545826,0.00958433776113807,0.0100241417189813,7.36623927390523,7.32925250110029,00:39,27.31
2023 UF3,2,2460236.272139704,2023-Oct-18 18:32,0.0111015190107137,0.0110551866440218,0.0111478483914806,7.16038188631131,7.12678385250777,00:01,27.24
2023 UP6,1,2460236.339235129,2023-Oct-18 20:08,0.0317974918615175,0.0315341681226831,0.0320608130106099,16.222258473665,16.2170922008628,< 00:01,25.59
2023 UR7,3,2460236.429743675,2023-Oct-18 22:19,0.0211057937691281,0.0210141138182146,0.0211974703414166,7.71046601050599,7.69407552248126,< 00:01,26.49
2022 UO10,1,2460236.526048127,2023-Oct-19 00:38,0.0198425347556225,0.0177620529321527,0.0242793359910422,9.76819476690771,9.75443830306315,02:42,26.76
2023 UJ9,1,2460236.585062373,2023-Oct-19 02:02,0.00494854217415106,0.00491658484517289,0.00498049750508981,14.8743679664552,14.8381248122054,< 00:01,27.71
2023 TH4,4,2460236.604202055,2023-Oct-19 02:30,0.0141705777322874,0.0141295985060609,0.0142115539087482,5.41257361404556,5.37772211617871,< 00:01,27.03
2023 US6,1,2460236.609498919,2023-Oct-19 02:38,0.00896120103301182,0.00891968376775141,0.00900271708743891,15.3692015842372,15.3498432303572,00:14,27.21
2023 TM14,7,2460236.796672675,2023-Oct-19 07:07,0.021136106021927,0.0210927778363984,0.021179433281951,6.96485373155051,6.94673028502259,< 00:01,26.66
2023 TY19,1,2460236.899684565,2023-Oct-19 09:36,0.0373775344875869,0.0368556810335384,0.0378993633059874,9.19445176356461,9.18669538334972,00:01,26.47
2023 TP7,2,2460236.967158157,2023-Oct-19 11:13,0.0205191786749357,0.0204082183454983,0.020630136725196,11.6623868802804,11.6512472082829,< 00:01,25.58
2023 UT8,1,2460237.053981373,2023-Oct-19 13:18,0.0281676874875443,0.0275591712491973,0.0287761477028186,6.51861787501231,6.50409040972043,01:15,27.41
2023 UP,4,2460237.228293505,2023-Oct-19 17:29,0.00680807350105698,0.00679233071200418,0.00682381600692408,14.1744050642977,14.1467670464206,< 00:01,27.89
2023 UW4,4,2460237.248884537,2023-Oct-19 17:58,0.00376051993679225,0.00375448373409989,0.00376655591296783,10.8936452292369,10.8284082898717,< 00:01,28.09
2023 UM4,1,2460237.440838774,2023-Oct-19 22:35,0.0150767811161066,0.0149500427293407,0.0152035126516125,9.62859166470926,9.610219704923,00:05,26.35
2023 UW1,4,2460237.490427232,2023-Oct-19 23:46,0.00532831700108467,0.00532355014575983,0.00533308369830355,7.40178377380809,7.33391318511798,< 00:01,26.88
2023 UH13,1,2460237.561878606,2023-Oct-20 01:29,0.0356718260554666,0.0352493530442029,0.0360942936859968,16.3942197329635,16.3896629680492,00:01,25.90
2020 UR,4,2460237.665615248,2023-Oct-20 03:58,0.0149110608057988,0.00910868977313387,0.102109675206591,12.9137797747712,12.8999350826347,5_17:43,27.9
